aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
1.0783572768489806,9.442204544898829,0.01,2.396427231510195,0.002561655545778742,3.207119891724165,0.7016427231510196,1.1526056087157919,1.216030441902473,0.30931588820451195,0.006219172227110629,0.16049324436622994,3.425869683971627,1.7421917222711063,0.0017533778168850331,15.614256880285293,1.3421874480618654,0.014383444542212584,0.42657516681331886,0.012191722271106292,1
1.40402203504574,25.774244146940976,0.016912390972429935,1.0941216144070347,0.004512482785120515,2.137508033610426,0.5172491966389574,0.4649977046827355,0.2726328614616311,0.3460009181269058,0.0026500229531726456,0.04465094108007847,10.844248737575505,1.5858737949584363,0.005,12.520857727737583,4.637875631212248,0.041874713085341936,0.1427508033610426,0.05,1
4.583171635313765,19.414467090223468,0.04590004887193867,2.2737684097658124,0.004453339849591823,0.49042856017398984,0.28293222556939013,0.5130648421142896,1.2615348646540783,0.6906679699183647,0.6906679699183647,0.10739010263107121,3.2603315413622487,1.7731667481198978,0.0015466601504081773,18.076037552610703,7.81993369172755,0.06273330075204088,0.11013261654489949,0.07453339849591822,1
3.226519764800124,5.531077332758755,0.01481562454206694,2.7718733651448715,0.006908552535171987,5.476564180648435,0.2890707200689495,0.6135838721792688,0.3654276267585993,0.6299407788689186,0.5475364952744036,0.0953761535572513,11.962550955268826,1.2163421014068796,0.005545723732414007,20.831547648923923,3.394498346827549,0.010914474648280131,0.38,0.0381858559862101,1
2.9731528025958713,13.90548622128682,0.02267176862229059,2.4335295623957918,0.005555686374930528,3.6880080198777287,0.3911725962173481,0.5556510536992854,0.6443371725569672,0.22215681253473607,0.22215681253473607,0.1400984216317388,6.097035577304089,1.4066470437604208,0.0022227454997221117,14.406858971147877,5.652427608640929,0.03888627250138944,0.18336472998332667,0.053341182495831675,1
0.9193739419734244,23.2005568590199,0.011760327878540065,0.57,0.004698999138716853,4.164080068902652,0.5651501291924721,1.6776032787854007,0.5772465920221271,0.01734667815044197,0.0013010008612831477,0.06917834338163673,12.357421223022069,1.5282602239336183,0.006132666092477901,0.8477033649137155,6.010469543519932,0.06397998277433704,0.29627661786062165,0.03566333046238951,1
0.6204300952565459,27.40112414594737,0.023890518243421484,2.3040273296841,0.0038328445269735553,6.459051824342149,0.6116422263486778,1.054613897315834,0.96,0.6104594236381324,0.5135855193769376,0.12302834533486125,15.730107483059093,1.43495600742762,0.002556207297368593,9.511808366170943,2.4882991168881485,0.028328445269735554,0.2955914013552726,0.016109481756578517,1
2.937260729569655,25.355074892696404,0.0275848354783519,1.3430786123437526,0.0051981044347939875,1.4925649499144544,0.4320758226082405,0.7077346208711582,0.4273402718252449,0.43415164521648103,0.34402936338992757,0.10682237481773721,18.243812303303073,1.38,0.009560379113041202,18.12434120173708,0.9424304005263586,0.04318862660876392,0.07637725321752785,0.03318862660876393,1
1.0923158267874171,27.717785031421684,0.03526846622153153,0.9737249076984084,0.007738257659075074,7.859463067556937,0.07573815985852855,0.2773825765907507,0.719932761193934,0.6125501846031833,0.6125501846031833,0.0569899141790901,4.716912882953753,1.7937249076984085,0.0014194601335405423,8.413961221525105,1.5116780361352553,0.026308711704624635,0.1831879752553453,0.04684564414768769,1
1.5439341333886565,27.178100263886975,0.026268904048091325,1.3345887765939355,0.059405013194348884,0.5759498680565112,0.2119328785572602,0.442807130421406,0.7583364437679632,0.21267246925879432,0.21706070209245826,0.061356329234505916,6.1765713688175525,0.9556308320649309,0.003238657571145204,5.936906976031251,1.884756580200785,0.02492438380763469,0.13850424737481276,0.03880671214427398,1
0.07104581818058274,16.74724105049256,0.07034860606019425,0.6174800808071199,0.056434262626537175,0.5173207272640792,0.06321713131326859,0.7533764848563094,1.3434860606019423,0.0,0.0033217131313268587,0.07687948282763765,8.292141414158573,0.41554779798899527,0.009321713131326858,0.1874800808071199,1.3639641212310647,0.02,0.043217131313268584,0.06034860606019425,1
2.0961001767501095,13.73661766705318,0.01827058663574561,3.6467706546165575,0.0025864706682127195,2.3679060838960533,0.35248237373530705,0.8664646794898025,1.0578236013914475,0.8896235198144736,0.8896235198144736,0.1128417585476206,11.323682319350658,1.6575941200463815,0.003172941336425439,33.60178794097719,3.912635361298684,0.05932353341063597,0.21451177350339914,0.05345882672850878,1
1.9860868550724313,20.04676990049269,0.04475887416837503,3.3863512912935634,0.0017379437084187517,4.393976787391693,0.8171064900205003,1.4890538738806898,0.9425569204516882,0.7933121191786252,0.7933121191786252,0.1370919238069565,1.2264149337576875,1.53048225166325,0.001,29.33107341104756,1.0441309603696867,0.07,0.11337576164274957,0.06475887416837503,1
1.973936096380677,19.988148830836433,0.03231914795174236,2.631021254938332,0.002847872192761354,6.6515636954128325,0.5550106043351114,0.48224468626541706,1.1270319055415523,0.47428719614208087,0.47428719614208087,0.14502766380750787,10.812000092536218,1.217106367227878,0.0033042556144772923,11.046085112289546,1.3341382727694302,0.017680852048257638,0.2661595739758712,0.06,1
2.148913371488207,7.674312025475236,0.019426324655385227,1.960676198918239,0.007818839364858492,4.692028596754717,0.4896980656080975,0.2066425566218553,1.1515096719595124,0.6024516402024371,0.5918235496074687,0.13067510518235065,7.4379226243239,1.640640033851022,0.00018116063514150784,34.734650124934355,3.2120412106088834,0.030905803175707538,0.23577291851336482,0.02,1
0.03654496490080461,8.896244205471868,0.06018255264879309,0.6047329036407469,0.04354631142359193,0.1795436183780173,0.013363758774798848,0.07318120612600576,0.649648359930287,0.010091276324396542,0.003681879387399424,0.11,3.0084348372573855,0.6770013465227873,0.002691007019839078,0.18290737715281613,3.4099865347721265,0.030182552648793083,0.056544964900804615,0.026727517549597696,1
3.8909951934054203,27.06719807864499,0.022139882548226478,0.8275728775684513,0.008921729860920897,0.5725936997308659,0.5490133473755454,0.8211948742486013,0.40502082216241464,0.3929225839390175,0.005465029362943381,0.10186428188425645,12.883709555720293,1.1579017617766028,0.008679017617766028,0.6925520554060366,0.46255205540603667,0.042139882548226475,0.3146919379542631,0.00855953019290591,1
1.3204934156667865,26.010012100474974,0.025600968037997787,1.7024885754767975,0.005280048401899889,2.4953011599707686,0.436382091297041,0.8184498539568861,0.2908416256339049,0.3368029041139934,0.002840145205699668,0.016599757990500553,10.913605808227988,1.4463699908220686,0.005280048401899889,13.332055662184873,5.05127453892583,0.05,0.10039661186700774,0.05840145205699668,1
1.3558809321136753,17.55501466681144,0.04960138052712986,2.4192027610542595,0.004946850736950648,2.2368058646616764,0.29774115632040254,0.27372044841345466,0.6153149263049352,0.6413632447544804,0.6413632447544804,0.13781052626150264,7.825806726201819,1.927775669498649,9.301121033636595e-05,12.905949958470169,0.4181052626150262,0.02013287315762338,0.20079723894574028,0.06,1
0.00520751803764391,9.117251284245354,0.03396240981178045,0.16290525252701474,0.09,0.05,0.05041503607528782,0.5500782683861847,0.7100391341930923,0.0,0.005396240981178045,0.08805638528232933,1.9767188455907898,0.5906029870163856,0.002041503607528782,4.042192582955716,0.3791699278494244,0.036037590188219545,0.046037590188219554,0.03958496392471218,1
4.384736967856974,23.356246491693415,0.014290619215836678,2.924084612150696,0.0021418761568326645,1.9475744909936277,0.28135009254661314,0.08435928823755016,0.43013733804342696,0.2983752313665329,0.005716247686334671,0.16528031886257966,18.158649907453388,1.5728031886257967,0.005145309607918339,15.126350689867241,6.261624768633467,0.03854690392081661,0.32141876156832666,0.07858123843167336,1
1.238182812135133,10.275017608283587,0.04997287779306169,3.0067453351674023,0.0039918633379185066,6.84048819972489,0.6698915111722468,0.3598101445514318,1.3103254664832598,0.6402983442763215,0.6402983442763215,0.15403254664832597,9.489682627876977,1.3508407884150877,0.006,19.980236005502206,7.727504756961676,0.06005424441387662,0.27059668855264285,0.010162733241629869,1
2.294151378720828,13.446188281801055,0.01591875459882973,2.6065331803483724,0.007925988052323613,5.416065624883989,0.012148023895352775,0.804513051395522,0.5221480238953528,0.4479966451745249,0.14726596036653616,0.1335414614069539,7.728592095581411,1.5785920955814112,0.0025703952209294454,26.904329596045457,3.5085585473266603,0.05496383273253058,0.3584474265115334,0.012148023895352775,1
0.8646152544264738,5.796263240362216,0.03,1.6410420002511474,0.0037239499937213134,5.259809243627133,0.3255210001255737,0.4327332491523773,0.8641134991837708,0.02484450056508178,0.0009661750219754021,0.0501123752982376,3.7390125015696714,1.5224495011929504,0.0014140750094180296,13.262694759386637,6.180649248650083,0.0858592499058197,0.45205674959188535,0.048619749968606574,1
1.0111506192883466,27.223703709485616,0.03463308645058995,0.6603170349092936,0.030004345552581215,0.4663091367429934,0.27144592643473414,0.06,0.9441293832094392,0.3219279019129788,0.007268345677470503,0.10979851870353967,2.068367405233409,1.1845679031618717,0.0038784197422935185,3.0663091367429933,1.0855970374070794,0.09,0.3099782722370939,0.02,1
1.5596632169931595,10.340617183576937,0.06820842713323917,3.398400658620915,0.005812025805081976,5.197005846625042,0.6551542958942339,1.3958596485535892,0.3742726050700399,0.05973549275274178,0.001327455394505373,0.022637276972526866,5.348192533810402,1.4667254460549461,0.0018296596215658582,38.88909011795744,6.914304391715714,0.04331863848626343,0.35022042270604853,0.011659319243131716,1
4.21521637364334,2.15058005298439,0.03825477445655021,1.9115542472814415,0.0052617838315174685,3.2719047160298045,0.7498598125006549,0.5648344171193233,0.9128789103268556,0.2571210896731443,0.06909691277067713,0.06269809021737992,14.4831907731012,1.7528789103268558,0.003174522554344979,21.14268793206485,1.7192868777146295,0.027382161684825317,0.17007009374967258,0.03912738722827511,1
0.18670981165503886,1.845632718872063,0.026580376689922303,0.6639373631705439,0.00734196233100777,5.6487888764729215,0.31696868158527197,0.4389645202790676,0.7879498470891568,0.40754073566278554,0.26126684158293867,0.09757286461511538,1.0190396410271367,1.6432358741279136,0.01,55.68579106574422,2.9703131841472805,0.0331607533798446,0.26554489696898986,0.0534196233100777,1
1.8473808086612789,0.8975805415056213,0.03941742960295151,1.7766995595660575,0.001116514079409697,3.2597110902494726,0.549222447654603,1.7639793140811668,1.258057306860506,0.17097253429374548,0.02728355523190429,0.15880549314125092,18.1211603898981,1.1217477111911456,0.006029128519852424,37.32465343683239,3.5520342454936755,0.09737843321328182,0.24883485920590304,0.04116514079409697,1
0.06676459773511437,8.515875864106862,0.05323540226488563,0.08823724076794133,0.01970620679465689,0.07323540226488563,0.02647080452977126,0.06764597735114371,0.7299889689816659,0.0,0.008323540226488563,0.10429416090595425,4.589735622843548,0.35235034564274487,0.005382298867557186,2.435872187100751,1.3091075893656365,0.01,0.07676459773511438,0.07,1
0.8319334374643881,18.708480585927113,0.03,1.481321647173749,0.00439963020813549,2.231951927057614,0.5442865169466204,0.6492402929635567,1.3795120182355967,0.3357134830533796,0.3357134830533796,0.07634713411305005,11.42904252606442,1.1832365950449115,0.0051247688800846805,28.633927962334795,1.91,0.05450277343898383,0.18376155599576594,0.05150092447966127,1
2.947886531877584,9.18649822875044,0.007955836744953386,2.4219559194616944,0.00554574149887853,6.436908572146737,0.01227129250560735,0.39258666554952026,0.8546057147644912,0.14990530537008506,0.14990530537008506,0.036217659787569245,9.792650071025268,1.2699368702467233,0.00409148299775706,22.72870639150277,6.440599456933658,0.061829659955141204,0.22410095246074854,0.058643537471963256,1
3.8697895993139406,28.44576432959139,0.02,2.0814399074939756,0.0026082280428227165,6.34712488462754,0.5781439907493976,0.8294904469390715,0.6422674113917383,0.2644319722481926,0.008,0.07737167181166961,15.380518952291911,1.6644366718636838,0.00819588597858864,7.286381432803097,5.859481047708089,0.06412342064234075,0.13453482278347653,0.05402057010705679,1
1.3516668827023546,5.1228680462353475,0.048249353167820336,3.019793013702506,0.001175064683217967,4.918488357020766,0.15700258732871866,1.448275226455007,1.3970025873287186,0.8875064683217967,0.8875064683217967,0.05942959250847565,2.66496119006922,1.178488357020766,0.001175064683217967,25.78198350641686,7.35175064683218,0.07949611900692198,0.3804780077058913,0.06599482534256265,1
4.070562394320131,12.481212043630363,0.021560602181518153,3.066181678534653,0.006531819345544554,5.705590199217822,0.620575656719472,1.2109849454620463,0.4522577192838283,0.6385001280099009,0.5830987505660065,0.10928333760033003,15.131106405844884,1.3839239592508252,0.0016242408726072615,16.353364125128714,2.6692579753036303,0.031560602181518155,0.23092421527062706,0.03,1
0.3438158667478703,4.65897593372195,0.035824716665216604,1.0650024834739895,0.0022525850004350193,6.384583916456408,0.2559281166826174,0.4292269833434838,0.8359281166826174,0.366957149908646,0.366957149908646,0.08651009165434112,5.877567616117092,1.615617916630415,0.005659773332173282,13.933397299730288,5.319694766895777,0.0783505666695668,0.3593303833608845,0.02670113333913359,1
2.3023746814555803,3.1597906431466276,0.01,1.995586790324651,0.0058240220161255825,2.963421465722443,0.5857542758073486,1.834678789113093,0.8126259096796273,0.4736451737895118,0.31077222302290497,0.10858380185486977,2.2317322596817664,1.8547625318544418,0.009,20.732276587500536,1.0439944959686045,0.06351955967748836,0.19995812862932552,0.05587988991937209,1
1.4340328912762266,2.0467061063198386,0.02358367595079403,2.526203746642806,0.0023583675950794025,3.3435716456944773,0.2123714025166627,0.43658778736032233,0.6596570733777674,0.20375513926191038,0.004179183797539701,0.06963631796976061,15.197906349497654,1.574624486073809,0.00874571341722209,41.40599619256274,2.870171463311116,0.018208162024602986,0.3711591290825314,0.01,1
2.537994049376077,1.4490272913008404,0.02,1.9831388600592594,0.003,6.35104628668642,0.5783311592063907,0.8588629134751735,0.8166623184127813,0.23229139490079884,0.002538694358560017,0.07444919899631912,16.300060533225604,1.5462818972080092,0.005461305641439983,16.31344570327677,2.106070030918394,0.037678338486399,0.22086468700960682,0.0,1
1.2531587765210126,19.49821321213647,0.2531774963294312,1.487794965310819,0.040062564642867504,2.5568225036705687,0.1852431154100625,1.3156766344245314,1.0058160500330813,0.1198265923942125,0.001762155770503125,0.06651564116071687,7.1060234496361065,1.6217188038690562,0.004237844229496876,20.57640770446452,6.044078526355606,0.06647568845899375,0.04,0.048854130753962506,1
3.4923959150267945,28.69644978910641,0.026334788721553364,3.1164934507530098,0.004183260563922332,6.236608451137865,0.10780640865126276,0.4820349293172807,0.8815152815763103,0.15393887369475873,0.15393887369475873,0.05129432398594188,6.795005846268353,1.8053391548862134,0.006450218308233005,13.614759860943694,4.758227040562325,0.05549781691766996,0.11649345075300988,0.04266957744310673,1
0.9796198571183488,15.877346356766001,0.014431624911913049,0.4846453687458264,0.005102137438339134,6.905765111170348,0.3899829922483482,0.9606752470050436,0.2843162491191305,0.46021374383391334,0.3794723050566525,0.03158974947147829,17.25861549048661,1.5578418754404348,0.002443162491191305,18.999076993657738,1.4351238796686083,0.06658974947147829,0.17726499647652194,0.021136750176173905,1
3.738729962477075,10.363649812385377,0.045128619395761224,2.2378451510596946,0.004512861939576123,5.4180067154065705,0.4045979853780287,1.0812861939576122,0.8187622753464507,0.0925562314805368,0.0014614141812716336,0.1624871380604239,3.94342362229975,1.5328134702720593,0.005564309697880611,23.712218210515577,4.455321232448533,0.02512861939576122,0.12178451510596947,0.040771716374567335,1
4.237203262898482,14.264759096857336,0.2622503132037105,2.1147914056635746,0.041745890754013595,1.863824967284656,0.5065922213881949,0.2735693226430015,0.6704494974790902,0.26479140566357456,0.20637575238639175,0.01982961106940975,7.59502039311551,1.4458519446529512,0.002942126729595273,1.0939542025096132,4.903569322643001,0.05,0.2147590968573353,0.04353701383676219,1
0.24732819803474138,5.936518954497276,0.0025199559831549263,2.623869160954554,0.006817812013101724,4.961452434553426,0.4080450802433177,1.2113303988769952,0.063244640074867,0.34235403941978076,0.10299263088073841,0.16141759192887636,11.758362842788795,1.2001330398876995,0.002168883998128325,34.53288619897058,0.31216931676200244,0.0598669601123005,0.04831116001871675,0.015066519943849752,1
1.2313139408977636,0.7587593209525141,0.02,0.9690414715228295,0.003,6.013013823840943,0.737405259368968,1.3076791246481594,1.1348105187379358,0.252175657421121,0.0022546334654125573,0.08950442633313446,16.226204701007266,1.3900484059769065,0.005745366534587443,16.8020304394904,2.2083319524514793,0.05472199207524657,0.10439972081914847,0.0,1
0.1199686439679901,1.8845267813377662,0.012581813501434263,3.2481128817152354,0.0013993728793598023,5.805210857677813,0.19179305018873472,1.5182696618752851,0.8747776295938454,0.93,0.93,0.1625974915174392,3.189153387135733,1.544558137369776,0.005405644085761781,40.151693225728536,1.1450284778499245,0.05198118638079407,0.16188711828476438,0.01,1
0.01808922783259114,19.785952333784437,0.04675081034372401,3.3675755960534377,0.007057235467854174,3.8452274544398826,0.587710581285833,1.2733841748886712,0.5249075307925128,0.48057235467854176,0.12141063891149506,0.13836953288192316,5.739697615786248,1.7078955197008077,0.005662459482813799,46.42477254556012,1.4929380357257156,0.054267683497773424,0.03573231650222657,0.01,1
2.809598058476724,23.287149817982193,0.0376187575840753,1.7986175441320278,0.0034762484831849408,5.281997573095905,0.4057003640356142,0.9338489685657598,0.2952314244337318,0.6552131522304755,0.6552131522304755,0.12938063334248284,8.655797815786315,1.7528319098145508,0.0004762484831849407,17.582326425806155,7.37947015305393,0.041906212079623514,0.35237515168150596,0.01,1
3.745469873157923,9.17032493691944,0.013281222605904315,2.6165694581003036,0.005703144175866979,1.1875021915276547,0.01984366781771295,1.357811349447981,1.082344982734306,0.0,0.0,0.1255938869704784,0.8215633218228705,1.1637502191527656,0.004624978084723453,34.4354681199358,4.4579746945187635,0.013437554788191369,0.23,0.03671877739409568,1
1.9076057003635343,26.496539594114612,0.6744550338237826,1.3553166699786328,0.06962874718135147,4.939666434550851,0.6644312077202719,1.9161206890889402,0.09893389375107564,0.02264642193756106,0.030349419682642226,0.16565157680110992,17.02204687292133,1.9918086118862213,0.0013341275367836879,47.1352075042986,0.011485011274594168,0.07814373590675729,0.021113758455945625,0.02,1
4.446745978478488,12.865607684351161,0.04,1.3913646106106965,0.004441800717383725,2.8132283299965137,0.32944950817488317,0.9175717162161635,0.6797620645645353,0.1402379354354647,0.0003116398565232549,0.1321238606606513,13.163890753252913,1.1390739497831393,0.0022465594260930198,1.8482598309975597,6.04319101951942,0.06376720286953491,0.39195241291290706,0.06688360143476746,1
0.07782818969117626,16.017875849694178,0.05,0.6696659113829528,0.06543197906161466,0.11214798030732286,0.09007160715351134,1.079093054154862,1.1586873583843036,0.0,0.0037231502461584644,0.04534606219230192,9.050715954386105,0.8900716071535113,0.009515512930777313,0.20021482146053404,2.184415227771159,0.02069212438460384,0.05968974138445375,0.04,1
0.5566590553083555,9.31216907365657,0.03030709515072279,2.9812477882044006,0.004,3.551574290956632,0.8486180718217474,1.0235121866318029,0.6841457845347578,0.11383868938403491,0.0059539357273915815,0.12778309263434312,15.09427992450861,1.360767737876807,0.005969290484927721,21.912417946002765,2.2195781724769343,0.00030709515072279217,0.1198464524246386,0.010767737876806988,1
2.281149348325809,4.764120744371584,0.02,3.4645551192999138,0.0029650423994614723,0.19804024812386137,0.639337931835749,1.4729713960457749,0.21996291615348038,0.32423199591114293,0.004912605998653681,0.1057552967962303,2.693119731431853,1.218077331970381,0.0011573092024233747,31.416456524869723,0.11138767279163572,0.058951271983844165,0.04332097205116013,0.04965042399461472,1
2.878525711355724,7.754600788561385,0.04278693863598686,3.030310250124337,0.004557387727197372,5.1896799794900685,0.4440995886276977,0.8349175522761183,1.1495053136567097,0.7840963318324994,0.7840963318324994,0.03839379499751326,9.891642440887239,1.4873747000165782,0.0028852245456052568,30.444762427213952,7.304911038685722,0.04163918409203943,0.40803102501243366,0.06557387727197371,1
0.002966713535783855,9.578857011628525,0.045166432321080724,0.13153398950097397,0.09,0.05,0.04593342707156771,0.7651955005647499,0.8175977502823749,0.0,0.006516643232108073,0.07125035151837891,2.120130333709833,0.5301012654661641,0.0015933427071567708,4.342460386204964,0.3881331458568646,0.024833567678919272,0.03483356767891928,0.044066572928432295,1
0.010940228810827962,18.78642049951655,0.01,0.812820686432484,0.04717931356751612,0.4956413728649678,0.02,0.9431564324847199,1.1157219239445908,0.0,0.0010940228810827962,0.08003425169191075,8.297246322913395,0.1561585336770649,0.008188045762165592,2.2157151530777193,2.289751575894259,0.03658160167579573,0.032820686432483884,0.0037609152433118465,1
3.2332055557779835,22.938043635005318,0.037924652763876035,2.232260417083719,0.001805023149074931,1.936358216920675,0.49220092596299725,0.6867878477365866,0.8089292825788622,0.05377395829162811,0.004779907403700276,0.12854130782264106,15.264348957290704,1.429497685092507,0.0035849305527752076,13.61617314707308,1.38037013969519,0.032075347236123965,0.14635162043524516,0.011949768509250691,1
0.9079444335418905,29.010618520283693,0.030551851748018003,1.330855532815943,0.0031103703496036007,6.089781490930362,0.3522740755277479,1.1430259328827936,1.0431592699541457,0.0066222209762160505,0.0003311110488108029,0.04571074041885581,6.903111104881081,1.4450333342678379,0.005724074125990998,16.45824076929505,2.351122206958647,0.06,0.241655555244054,0.0005518517480180042,1
1.0455418694269347,14.604286894228323,0.004191738638644662,1.8801637249476983,0.006063912879548221,2.3340841158929617,0.17255651518192883,0.49399849772059146,1.1177318813258037,0.3226811867419632,0.3226811867419632,0.16811145326432664,3.799446489376889,1.450989861083232,0.0010639128795482207,14.136141944834753,5.762346225449524,0.06773188132580368,0.03581449493935706,0.023546376265160734,1
0.07165876450261585,3.999864534330557,0.37499661335826395,3.4134259015407857,0.06833446221391203,8.016743430546018,0.2500270931338885,0.05832091564696776,0.6732633427374546,0.6350033866417361,0.6350033866417361,0.15566553778608797,17.186601191593102,1.933432674824258,0.001833446221391202,14.07328366258787,0.7466960175617126,0.03333784885564809,0.034996613358263935,0.0016655377860879783,1
1.0313530704422569,18.063331960412526,0.004903923004913964,0.2660165950213348,0.005794530368162423,3.8323640217030985,0.20616408895512733,1.2046563558205092,0.8705541319423264,0.9323281779102547,0.9323281779102547,0.10038287422863039,9.601774045967929,1.3442497178119752,0.007205469631837577,21.67288230985258,3.0890392300491394,0.03410939263675154,0.19369558586964888,0.06356242945299384,1
0.02244990452929095,17.323542457813986,0.21835162300205388,3.122650286412127,0.10755009547070905,3.5273688077296828,0.295546276642347,0.05734971358787285,0.12755009547070906,0.8714026731798534,0.8714026731798534,0.001,6.824370213138776,1.9440529595919807,0.003959923623432759,31.61596613454983,3.6012404795806368,0.030200381882836202,0.05734971358787285,0.02244990452929095,1
0.6514746735245366,27.39789873521823,0.023487341902278747,2.407240473016641,0.003953797429316376,6.418734190227875,0.6176898714658189,1.0126835578369895,0.96,0.634246827765554,0.5474120143988133,0.12976139023194497,15.840980976873345,1.445841768638474,0.002394936760911498,9.6142151568212,2.496765820052146,0.029537974293163766,0.2867215218501324,0.016512658097721254,1
0.9563967875352244,12.251134268239436,0.2275230493661901,1.099591178098601,0.043618036697181756,4.629941891654912,0.320100203873232,1.1986152220774828,0.840875752147886,0.1949458948591483,0.1949458948591483,0.1196038067570441,17.78241083588025,1.5977815654577414,0.004427855686619772,29.63241083588025,6.0336192252817185,0.05314428862676046,0.11113426823943727,0.05427855686619772,1
1.0168787118235603,1.2022482457566117,0.01740921975917573,1.3745248385318836,0.006259078024082427,4.736507830320687,0.39036312096329706,1.2305588549542759,1.0210404293921467,0.0,0.0,0.16042389980849914,11.073141874655523,1.1970460987958786,0.006222765927752718,26.50409219759176,3.7487432501377906,0.047772340722472814,0.15922482457566114,0.06704609879587864,1
0.5912248085345722,2.12,0.028702418228901946,4.053320085261502,0.09187024182289019,8.102366771040925,0.06,0.3404601425997724,1.37,0.93,0.93,0.161,3.1664117780217333,2.184541536198843,0.009,12.575534594634913,1.8,0.04,0.09,0.01,1
0.11131835872795279,20.050540998672364,0.05381333036606101,3.2626367174559054,0.06015400422330314,1.487035160649921,0.5412089847632283,0.2670322250742914,0.6119760703041145,0.41197900587974395,0.39205600799139556,0.06808764595056105,10.159886222671831,1.5026381852437203,0.008373632825440944,29.400772956692144,0.6114277326926774,0.02846142555478348,0.059670410318011805,0.050329589681988196,1
4.553130961543543,2.051229642484859,0.029385178757570577,2.4187337382730534,0.007631107254542346,1.9694748003945246,0.7567996529088112,0.5026221450908469,0.9007776813635587,0.009222318636441346,0.0002459284969717692,0.04352076709396063,13.649926761515825,1.467377854909153,0.005307410621214712,41.85466608818135,6.161123637695125,0.02,0.3467630336667237,0.06631107254542347,1
1.4558575737823767,16.362968067847056,0.016777623516169345,0.6512112696480234,0.006744336461318541,7.2740868920385875,0.5964308694229024,1.0404391995497577,0.30777623516169345,0.624433646131854,0.5777091871163096,0.04566574109701607,17.51198333974629,1.5461118824191533,0.0026777623516169346,19.167988893164193,1.3107859536430246,0.08066574109701607,0.2711049406467738,0.016444752967661312,1
0.43409780369346274,27.316754811272368,0.8376536758570016,4.0392465477155834,0.11304031826735135,1.210594844592534,0.15319893910882884,0.09903502696109033,0.8345340405941141,0.13033707421923774,0.03722603568532504,0.0033198939108828843,16.15752145894845,1.5022670202970572,0.01,15.811315242649814,0.7553866555599446,0.06762062162986371,0.06881031081493186,0.0011896891850681458,1
0.26964142920964695,22.54964307359858,0.04835297986797493,0.6395284831686017,0.07374132349830474,0.19952519439073235,0.15505729521499012,0.08411755033006267,0.7849427047850099,0.04776358382872692,0.0514341798023219,0.03408235100660126,3.722825812210521,0.6945874227725264,0.007,2.019297657919706,1.886941718151649,0.08341191947189973,0.04670595973594987,0.023294040264050138,1
2.6521533987566066,19.52345546709139,0.0306176990186509,1.4121203489698464,0.005,1.9028047182859804,0.5584306797513214,0.7933221264964259,0.6681469029440473,0.7921368738632267,0.7921368738632267,0.11697162231927259,9.036310330781475,1.410217106509791,0.005168613595026428,13.937879651030153,2.43222006905409,0.02,0.3744407088321419,0.06646076699378303,1
3.2670719379285647,1.8432354990301338,0.29984976503292576,1.2700069670245497,0.051102377667131986,4.550129333893425,0.16133121363001834,0.6338225048493309,0.32294896314508514,0.03397273981640511,0.004838225048493309,0.02092697262382786,16.70174011638394,1.900587005819197,0.003,24.196285927970443,2.849248825164629,0.013235499030133824,0.032648493210936755,0.014853248545200735,1
3.5615111892107962,25.50066124489556,0.04523166604794704,0.5533829443543703,0.00740395825599338,1.7660908237431792,0.34384166976026487,1.0165541558390732,0.2641070890564899,0.25768333952052963,0.07712105102480116,0.17388033098219874,17.99675667532874,1.38,0.009119208348801323,17.727287513921194,1.8380070519333123,0.05642374953596027,0.10284749907192056,0.046423749535960276,1
1.7081821135690098,8.378731815692682,0.02393106127080623,2.696064800459172,0.001,1.0118424620480027,0.6316413378372044,1.4460525126506658,1.35373407533003,0.42,0.007535083755022194,0.16025564249569527,2.9720558740673066,1.2044234626219676,0.001837094997130175,29.728621225416127,5.555576537378032,0.035814525014349126,0.3669798875789202,0.012556424956952625,1
1.33393245550552,11.070735327182877,0.045306826352634874,1.8495334127313057,0.007530682635263487,1.172498202420328,0.6183405985998749,1.5754883830683188,0.9604665872686945,0.09386347294730256,0.0014079520942095382,0.06307607181418451,5.2386510201118535,1.6461710183318061,0.009,9.921192814131432,6.823465868236825,0.041840958115809235,0.2508297007000626,0.06469317364736513,1
2.6585773584678596,10.170828679354273,0.04,1.4692860376925323,0.005606566037840648,7.1063418868298305,0.6004377358560432,1.0590150943239027,0.7194528301799461,0.7336060377295611,0.7336060377295611,0.045891094344268704,9.78876000020366,1.7662271697830252,0.0008087547171208636,30.95207396223341,1.658848301836489,0.03,0.32606566037840645,0.014153207549615111,1
0.051634130584153184,13.559219134019676,0.028365869415846824,0.36143891408907225,0.03163413058415318,0.17756087056102118,0.031024348224408475,0.02714630469635742,0.6301952164950809,0.04897565177559153,0.0033268261168306356,0.1447756087056102,8.47300064604972,0.21490239175245954,0.004224391294389788,2.4242180572701435,2.9171967239444268,0.06387804352805106,0.01,0.01612195647194894,1
