aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
0.07302233441179003,16.00992075941394,0.07302233441179003,1.331826373236231,0.04186599352925984,0.15951369147117062,0.02417867529432021,0.06488832794104987,0.916347253527538,0.0,0.003697766558820997,0.07492111067672126,8.239185864114456,0.5632060582366614,0.01,8.15600504853055,2.3223270594053336,0.04115634088253019,0.06582132470567979,0.04,1
2.2391039982188574,4.993751669163704,0.04,2.7349940795920746,0.006271206509857375,5.044994079592074,0.44978497469746354,0.8756750560706807,0.8208841609652917,0.3820310886199676,0.3820310886199676,0.13216128788307457,16.59382309218225,1.6384707631270987,0.005224611392250405,9.033930793895243,6.514432645642309,0.035424130197147484,0.3369056256832009,0.050465951176069695,1
0.07862078774085038,24.4675861415061,0.013793070753049872,1.6762069292469501,0.09,0.007586141506099744,0.04241385849390026,0.27103559439630437,0.71,0.0,0.008,0.022,3.1186207877408503,0.561725674606656,0.009,4.649665863752691,0.40103180175008957,0.09,0.06586236322255115,0.02,1
0.20893971894893837,19.777855509537435,0.06096385968628315,0.6650842802038057,0.05649639304785835,2.1701682064461103,0.09091564900389391,0.27746982407831905,1.2361445612548674,0.28173487664300934,0.28173487664300934,0.11856867367529204,1.0888915082665491,1.0038072280627435,0.005761445612548674,3.1461927719372564,3.417590527765043,0.03477108774902652,0.15609635057247817,0.06761445612548674,1
0.7762924838854499,23.491282186516223,0.5499124627117202,2.638522144168764,0.08232904244116046,2.370772399190531,0.1913903185429563,1.3741297661519623,0.7196910403237875,0.022847579635739072,0.003523171975715938,0.07897116350622407,12.767610701544113,1.9054531421450922,0.004507723991905313,15.534902165342494,0.2472399576525407,0.057306900202367186,0.09,0.012538619959526563,1
1.9207612725443208,2.2209352776973086,0.030021750644123456,2.312369054777194,0.0030021750644123454,6.093739345356971,0.5300870025764938,0.6691517248791854,1.0071959323403374,0.059869496135259284,0.0009978249355876547,0.061304332474502066,0.5463259065753993,1.7569349246108559,0.007667391688137449,50.517783199731674,2.8592804633116633,0.05671741816962139,0.2999564987117531,0.023347833762748967,1
3.454369505253981,3.729155573518804,0.013341995314869553,0.5758707078872183,0.004697597868588006,6.956767697180458,0.4311887803751059,1.5659542174636627,0.43852974413116214,0.24963501492982382,0.0021376430704260546,0.1427601808073522,18.68787296797912,1.707893599155387,0.003954118976524649,23.297716264414365,4.330813479716796,0.09587070788721837,0.3153180724878875,0.029082379530492967,1
1.084430776953024,2.7096809393087264,0.01,1.360137796671143,0.006883103672214762,3.996026080409393,0.31039304522416195,1.7764292980281882,0.13481364978255245,0.722529362970469,0.7063392215722135,0.09905206695006714,0.8972893730094,1.9765569223046977,0.009,20.568118930806712,0.7792240819463095,0.042337926555704765,0.10993618786174525,0.05058448163892619,1
4.448103266267352,15.253048828478146,0.03037934674652954,1.7269195644976862,0.007616087100462727,4.765567271113622,0.6799543384699227,1.2908500165532137,0.4841271526817476,0.4750228307650387,0.3407832795099233,0.18765858792812343,6.974007720609771,1.5226554272257067,0.00427010887557841,16.246403233160926,4.774460837898199,0.04962065325347046,0.1583912899537272,0.07654021775115682,1
0.09849918962023196,22.319885467765076,0.49631334396572163,0.6658400864980669,0.025815667198286082,0.5276672069198454,0.5498368449789949,0.7811907079331186,0.9383522421945878,0.3983198270038659,0.36688427863249995,0.042,14.190376011895488,2.2151550512233245,0.0040831982700386595,40.17665694067049,2.9276185841337625,0.057667206919845365,0.04233279308015464,0.02,1
2.5667415294148266,6.466087413529497,0.02512326075500259,0.8633976101849663,0.005926043546998445,2.365359957840954,0.6521650026349404,0.5227971852547435,0.5853697822650077,0.5460556558399171,0.35085942107431833,0.01063558683050285,1.7294751992904094,1.4780278279199586,0.003950695697998963,20.4622285180141,7.32734195434505,0.06950695697998964,0.1487673924499741,0.04098608604002073,1
3.345078530121208,7.037454782685272,0.018069198572069883,0.6748657884867755,0.004965400713965059,0.42827003569825295,0.43717637572518797,1.6031696171351615,0.40296878000897834,0.1506025113785492,0.1506025113785492,0.18661383971441398,9.627220152608956,1.7487611842927686,0.001965400713965059,32.98178564569377,4.121216927265348,0.054207595716209644,0.4484151914324193,0.06420759571620965,1
0.689000775647161,17.539670032507317,0.038036490688706855,1.8508602494768887,0.0066255434820947975,7.130095496308367,0.5177150623692222,1.7241964292012881,0.4348392858402576,0.12566459592276136,0.12566459592276136,0.09519635093112931,14.235291149862494,1.3880364906887068,0.0033744565179052027,26.307132762644233,4.834213507547687,0.08410947206612056,0.08,0.031963509311293145,1
4.4953855198946675,2.11893006940051,0.027776449374177087,2.2621518168313854,0.007110579749670835,2.1023431069498852,0.7166228293478438,0.4032695699605001,0.8699760887351875,0.0,0.0,0.037219963936101046,12.662791344664251,1.5155887656455729,0.005444710125164583,42.52369997272712,6.633484771343812,0.022223550625822916,0.32221159499341673,0.07222355062582292,1
0.0708911229038734,7.079605557208017,0.03,0.8116834217790505,0.0645544385480633,0.03316834217790505,0.025445561451936695,0.0854455614519367,1.0608919762266766,0.03227721927403165,0.00608911229038734,0.11569304818507913,1.380592944172178,0.5395050265337151,0.00845544385480633,8.253169195500709,0.21584171088952525,0.0745544385480633,0.09316834217790505,0.0354455614519367,1
3.496590690578157,3.7972904283504967,0.04530783799553606,2.1824627039642888,0.005765391899776803,5.4058909528058186,0.10173040501115986,1.4084702797321635,0.41029836828569227,0.17595607516739784,0.17595607516739784,0.05940764860133919,7.473596372404064,1.7136940559464326,0.002876864801785577,20.6075698572165,7.228470279732163,0.02111472902008774,0.1993843240089279,0.08296175699330409,1
3.060917416879133,22.360160502448757,0.048692661445054214,1.909220156648374,0.001087155903663053,2.4568119698442867,0.4634862361465221,0.28837152653299447,0.6761238421776647,0.08607798433516262,0.007651376385347788,0.16551147096135277,16.071949608379068,1.5012844096336948,0.0057385322890108415,14.44889915175086,0.7558256361868563,0.021307338554945793,0.0961009132564137,0.01912844096336947,1
0.6166666827247497,25.11,0.7816190473896465,2.736920633467761,0.07676190522070712,1.3,0.52,0.11174603480471422,0.59,0.43958729692281084,0.61,0.011895238393459635,19.013111107364224,1.6205714313242428,0.01,51.52057143132424,0.05,0.03,0.05,0.02,1
0.04,6.094030688161302,0.050990236933519936,0.6826220383310008,0.033737796166899925,0.06801952613296013,0.02175732229986005,0.06099023693351993,1.042398886763821,0.0,0.0031980473867039864,0.015274755923337997,2.3476987439009798,0.1849511846675997,0.0012747559233379983,3.7055230087043385,2.8550627752844653,0.07900976306648007,0.02450488153324003,0.02923291463365988,1
0.8438999451442182,10.38,0.05,0.17,0.006,7.52,0.89,0.52,0.32,0.31,0.002,0.11,3.55,1.79,0.0,6.24,4.15,0.01,0.1,0.02,1
0.55889699047178,6.808911573320985,0.0051905456326152575,2.4725357474851357,0.004740686730188133,5.824943087878933,0.3694698964177796,1.3893697088410173,0.05137535274393219,0.4343410162345255,0.28043847647821374,0.17269341489326442,11.316231889711474,1.2179369708841017,0.002465616181401695,34.696088899770935,0.8255159938249328,0.04206302911589829,0.045343838185983046,0.02396848544205086,1
2.92987259078362,25.353824592286458,0.027433283913510145,1.349860544870421,0.005179160489188768,1.4902159006594071,0.4328335804324493,0.7050824684864275,0.4287421238000312,0.43566716086489854,0.3463215808081591,0.10624647887133855,18.245934025210857,1.38,0.009564167902162246,18.127751111946022,0.9347391586106397,0.043074962935132605,0.07614992587026521,0.03307496293513261,1
0.04133734992535776,17.145330137581592,0.024930120059713793,1.1466072386265829,0.07,0.22161686968650257,0.0574650600298569,0.42550842170184305,1.3280240995521464,0.04387228989550087,0.004626746998507156,0.05440120497760732,9.647665068790795,0.3623349312092043,0.007493012005971379,0.1901397598805724,1.0277035930304748,0.07013975988057242,0.05,0.06506987994028621,1
0.6760251833106823,22.042010235146673,0.016988862705459257,2.269685946901123,0.0019508854614339191,0.6614935018943275,0.19256709987371148,1.345356945638238,1.1856253451330838,0.6154683185836454,0.6154683185836454,0.05280354184573567,18.521027944375355,1.8006025183310683,0.006841519089761014,4.773078310996717,1.0139692945599772,0.056830381795220264,0.22694175474062772,0.0,1
4.3542689298766435,7.1951503917313815,0.02292584856098685,1.2248496082686187,0.00558516971219737,4.968396344221119,0.2751101827318422,0.768616709684804,1.013106005025132,0.38200417770671014,0.38200417770671014,0.19290381201461843,2.113907048880791,1.868076240292368,0.0064148302878026305,42.27150234924625,4.827894515760661,0.05292584856098685,0.39048093992690797,0.05877754568296055,1
2.4807480569071636,4.953740965659744,0.032297157770806856,3.186786180337714,0.0066722868328105145,2.55020026098912,0.643919895604352,1.4061853973703542,0.8773339762557577,0.5531401826923841,0.4305480002552215,0.058027389795902176,2.0659534803764297,1.642939921703264,0.008442571055729828,20.558988370094106,1.7851317864993645,0.04655426334378972,0.387060078296736,0.048851421114596574,1
3.389703251772618,11.215914548363934,0.11290611479542786,1.6703939629545337,0.024965464440904223,1.2201483741136907,0.4115272444545594,0.37359682597734345,0.5285725222955554,0.14901509261366536,0.001192120740909323,0.15932514703863856,9.826697370227077,1.7019698147726694,0.007596060370454662,36.9578306517271,2.559214626113895,0.08384241481818647,0.14113328150002552,0.03192120740909323,1
0.48915194926857486,10.766996460204716,0.034310954316024996,0.7034275532551502,0.003385159052670832,5.7732862471841155,0.6389752690563999,1.1318727816750251,0.35660777326260834,0.1478798612655916,0.0009540636210683329,0.1178445228419875,2.9015194450623665,1.491908132004475,0.0015689045683975008,5.099929346964482,4.908303874725458,0.030918727578633346,0.052932862948074984,0.02,1
1.640304221969082,16.9818010850574,0.016537400739629553,1.897673213313332,0.0023462599260370446,1.9380885918640747,0.6309419136831468,0.49268700369814783,0.9851525277361083,0.32310238224889065,0.0006731299630185223,0.06480885918640748,12.74891934896556,1.181163393343334,0.004346259926037045,31.15853155118445,3.525511911244453,0.08673129963018522,0.2832687003698148,0.07346259926037045,1
0.13270749917366761,23.522702285497864,0.30447364026993495,1.221376376256713,0.06,0.8704959125464808,0.6227074991736676,1.2418270354634358,1.3182895395950975,0.1244736402699349,0.0479098681586555,0.039281886055639745,12.203238237708302,2.313648857251068,0.0015966591585181034,48.29208979789285,1.7119940775375304,0.06734818151769731,0.03132590924115135,0.02,1
2.7191406534741613,3.309191166478694,0.0323759875593835,1.4415134057896644,0.002,2.84472348337262,0.298224323456029,0.5326382583136899,0.6851437636282864,0.29879937796917505,0.16690396274650954,0.13698957387470534,4.362454992310063,1.821488149287398,0.0051879937796917505,15.476473903414325,6.145014245873073,0.0576240124406165,0.37563981339075253,0.0423759875593835,1
2.010063931843712,20.162587462215846,0.022667377020485692,3.399229266498846,0.001,6.907927543910459,0.5060042621229142,1.0266311489757154,0.37732729532587167,0.27534008169461405,0.002666844255121423,0.09040010655307285,5.606727046741284,1.7119978689385429,0.009199786893854292,3.464659918305386,6.056727046741284,0.09333155744878578,0.2159936068156288,0.04133368851024285,1
4.118945873934923,2.0736469768192594,0.01,3.114248320455144,0.004053885156566987,3.940913803986958,0.2729949296462917,1.6777821016671057,0.8169425782834936,0.7370050703537083,0.7370050703537083,0.058353378121196155,4.974951071165195,1.216165546970096,0.005784459373732052,44.953283812931105,4.044611484343301,0.058922296868660254,0.23461148434330129,0.04838344530299039,1
0.9123273858003246,8.081449386950982,0.010050595343485316,1.0285833303824112,0.004979761862605874,4.7955148924399,0.04025297671742658,0.4228839345786629,0.07369346007442812,0.0018720277089566695,1.0119068697063069e-05,0.01567291806835469,14.674875030984683,1.4578749955736168,0.003989880931302937,11.528955375796901,6.109678549928995,0.030151786030455947,0.3584315443519552,0.03984821396954405,1
4.182737373202038,16.373516059273076,0.04498212119606115,1.7701072728236331,0.005167262626797961,7.043667071006858,0.7546603027251618,1.1355184853142266,0.7997496967448561,0.3849821211960612,0.0021672626267979617,0.17250893940196943,4.274294745344113,1.6232022221044484,0.0013345252535959234,17.21833535503429,5.674489495988046,0.03669050507191847,0.3530949492808153,0.05996424239212231,1
4.793399478885748,6.289434621278914,0.03539548805232859,2.2486436451742566,0.004693032536821906,6.341968848440254,0.40767418657945237,1.5279568759399955,0.4388792196413757,0.37599800458329025,0.11781054271794966,0.17439077656298618,14.726647636007675,1.528653622257805,0.004846516268410953,35.28784269198605,2.0848400864147907,0.04386065073643812,0.18539548805232858,0.04613934926356189,1
0.05703558030526143,11.563695691678939,0.06283926338421024,1.4492883938947716,0.03,0.16517790152630715,0.02283926338421024,0.042839263384210235,0.31540854826839304,0.0,0.0014321473231579526,0.06798945095684424,7.935639195010479,0.6612318972263126,0.00227141070736819,0.3192687280158007,0.9973323857209637,0.04580368307894881,0.034321473231579525,0.035803683078948816,1
4.210439761850979,18.98977605453366,0.02492648055034522,2.9461769886179514,0.0019852961100690443,3.051030627142117,0.1653675972482739,0.2783825721075949,0.3486024530330842,0.10941184440276176,0.005044111669792867,0.09692634506565023,17.318895175984753,1.5838972082551783,0.008,16.135806004252302,4.775584768479863,0.0346324027517261,0.24595575284551213,0.0653675972482739,1
0.07562810040576579,9.882462795130811,0.08281405020288289,0.9548491757100901,0.07359297489855857,0.5312562008115316,0.035929748985585555,0.03874379918846844,1.089347096348108,0.0,0.005125620081153156,0.04361053765216217,2.4902788501468462,0.5381901085210813,0.0027964874492792777,0.3367582801735137,0.10891942672450457,0.013592974898558555,0.05203512550720722,0.032035125507207225,1
2.0253315757647,2.252991839066948,0.016463611633536206,2.7529595311670105,0.0017072776732927587,5.068576773241386,0.29328302995672584,1.7050080769749845,0.4926738648573345,0.05304582549695689,0.0028291106931710346,0.1734382757925624,6.304824858945224,1.440727767329276,0.002646361163353621,35.86661452176336,4.040016153949969,0.04121833019878276,0.32634500940365174,0.045245281434753454,1
0.9502191926693098,1.7469571415636334,0.01043482134772709,2.050868751697731,0.006913035730454582,2.408481689273848,0.17391339212954382,1.7434750067909244,1.1765223202159063,0.0,0.0,0.036347946177953984,0.9526116010795316,1.1502174106738634,0.008869553595681872,10.95695892355908,4.7576147195715635,0.0002174106738635443,0.2763040185443198,0.019782589326136454,1
0.03877099958557223,9.025910725859582,0.1,0.4424712567344513,0.08280725010360694,0.14473474906753753,0.05596374948196528,0.03280725010360694,1.048253753626243,0.00842175031082083,0.006280725010360694,0.08266755039370638,2.688045989224878,0.8291202488603236,0.0036843500621641656,1.1113704852878141,3.4927807382924154,0.03403625051803472,0.044385499792786116,0.025614500207213887,1
1.0073367411636995,9.636714109131848,0.011188199525513707,2.2972248170815064,0.008,6.2920650830351015,0.13752798102054822,1.5746408740198619,0.6301037720053086,0.07248017105633604,0.07248017105633604,0.10039633824440071,6.454266546383049,1.4561403895613014,0.0017623600948972588,32.847145501306855,3.4984130166070204,0.09168260332140407,0.07257579098476041,0.011188199525513707,1
1.1358761212619095,2.587621151451001,0.008304918181387322,3.5682513636435447,0.005,2.1833660909938266,0.27053915154579045,1.8732276969400155,1.1638105757255006,0.8713005454574179,0.8713005454574179,0.05924225757886934,7.6348888788170814,1.5188342424290298,0.0029417121214514877,46.53004733340706,4.030987242444828,0.04188342424290298,0.16825136364354465,0.02565027272870893,1
0.5959748216117361,15.161347743866314,0.05,1.4310242276743876,0.030536389564923896,0.28133871726097504,0.24340071251775866,0.6138185275323186,1.3014420426889477,0.0,0.0016082660342378115,0.047989667457202734,8.368665796041695,1.0434007125177587,0.00581446555991617,0.660202137553276,1.3014510692942862,0.02597933491440547,0.1337106888016766,0.04,1
2.6328257587635755,2.9058261662474743,0.04212572770300135,3.5191121439136426,0.003950097027066847,3.422054335157434,0.6645106729773531,0.8807776527140512,1.2000194054133693,0.05511990607899056,0.00026247574323328836,0.11776344601390176,9.042495148646658,1.3355087324360162,0.00842514554060027,38.106117965537656,3.084970891879946,0.02524951486466577,0.12086845067298785,0.06,1
2.801869517300056,27.08400674843599,0.029030371196323117,2.5868458945397217,0.005903037119632312,5.513223845767576,0.26454443205515327,1.617885263650696,0.8242407200919222,0.15617997769927588,0.008806074239264623,0.1768726659233092,15.8792283447249,1.2666006754904737,0.005709111358896935,5.402359955398551,3.9477682778227288,0.013878515214707537,0.3648481440183844,0.01581777282206131,1
2.0732196113547703,10.984488251096465,0.4016603951577126,3.2732196113547705,0.05432364745148793,0.7655247093301379,0.6953392145689368,0.1738474510123161,0.31547411984981033,0.12305097975367817,0.001923725506158046,0.07631521587143333,16.968761183845018,1.4647282380714999,0.00738474510123161,38.3963717700691,5.9066286202042475,0.07230509797536781,0.22842392064283334,0.02,1
0.021189406204195616,24.545163400879446,0.07447576248167825,0.9046166936492304,0.024475762481678248,0.09762118759160876,0.06223788124083912,0.6842558570103527,0.26070465583776053,0.0,0.0025524237518321754,0.05956032118220951,6.879718137664896,0.6234272874450347,0.006881059379580438,1.272643657303501,0.6556032118220951,0.02,0.07881059379580438,0.04328635627748263,1
3.1032772503694774,13.016738843875855,0.02,3.5025230428921126,0.004301243600591164,6.587212142744322,0.27638990506650596,1.3646971469748754,0.6381909289719196,0.22446452110197573,0.22446452110197573,0.07186803220857188,14.716754938121188,1.3644564739793092,0.005722823698965464,15.133152890310361,2.081095099164048,0.07722823698965464,0.09180907102808028,0.05024067299556627,1
1.510890179261465,17.39080505796903,0.028303581971411557,0.761606573543776,0.008169641802858844,5.93259132048243,0.5854462704288267,1.4583946072543181,0.7923206062298986,0.115803286771888,0.007321432788564623,0.1047409860315664,0.49803522931506844,1.8584820901429422,0.008339283605717689,29.30848209014294,3.2804421376354966,0.025089254085765334,0.225803286771888,0.055089254085765336,1
2.1322987603272994,1.368893028980092,0.13618643722440552,0.2769359122041106,0.02383845267753364,5.065553485509954,0.29248939771406446,0.9686175733058433,0.5667107919180461,0.3958951290612719,0.004098252151021198,0.04005243546936405,16.799192263387667,1.5469941738367374,0.003901747848978802,43.67688557681593,2.859533906938986,0.028034956979576038,0.006994173836737328,0.006994173836737328,1
1.43724420098992,26.149195717654095,0.7034003568621588,1.7147210977051381,0.06721663692815344,4.027888758841999,0.6282495539223015,1.4361107487025337,0.22195151666417473,0.1697851473826404,0.17555845692516314,0.12440449147142374,17.555123238878092,1.8736152094795182,0.003505026764661907,48.20859656697172,0.021133452287386258,0.06608318464076718,0.028350089215539692,0.02,1
0.0407555645517551,15.276533083688795,0.046155554431030615,0.5584666632930918,0.05077777215515306,0.07846666329309183,0.05077777215515306,0.9439332759825612,0.9708443949653469,0.030755564551755106,0.0028466663293091835,0.08306001113279693,9.436022308810644,0.562444354482449,0.008077777215515307,0.3552889518622857,1.4465330836887957,0.03537778227587755,0.04231110886206123,0.032311108862061226,1
2.5694881886940046,22.677547463487,0.025327646541044493,2.5050155289495946,0.007233617672947775,0.5438464566082014,0.5938464566082013,0.75791972892352,0.2156979440242553,0.5938464566082013,0.5527297461693929,0.1060540901251876,0.6622779968377168,1.1760682415074661,0.004934470691791102,35.750283027645565,6.498262904414159,0.01,0.2663532371063443,0.02299146981156674,1
0.010972853728359148,9.991730743308947,0.013891414913436581,1.9095246032625992,0.0,1.9139024450402156,0.001945707456718293,0.08854071940746128,0.03210417303585189,0.0,0.0002918561185077436,0.005983050429408748,0.08415184750306626,0.027726331258235648,9.728537283591461e-05,0.005837122370154879,0.025780623801517355,0.001945707456718293,0.0009728537283591465,0.0014592805925387198,1
4.6993604632018995,11.577618070686874,0.04896247900208144,2.9022314735973724,0.005688743700624431,7.118919918503708,0.4350994960499545,1.394724286070769,1.3769102112268767,0.5218988241165604,0.520031286320307,0.15636867650728503,6.141014746777286,1.2468874370062444,0.0008300167983348503,33.10092663783765,6.715099496049954,0.001037520997918563,0.3919869330561988,0.004150083991674252,1
2.750863987248933,24.665800309804457,0.02267109737050735,2.754876970837743,0.001801329211152205,2.51830602708772,0.8119202473308678,0.5745248841437648,0.7649434313953531,0.6886976815935515,0.6886976815935515,0.16944584235861546,11.925056568604646,1.1553421947410145,0.00346578052589853,2.879401854981508,1.5664918081263157,0.06732890262949265,0.34390695521934567,0.010684389482029402,1
2.8512756176189606,1.2171450792569432,0.03628948257810241,3.535341900703645,0.0026289482578102418,3.113882312693449,0.08751302003941258,1.1395400740219128,1.0253818057416115,0.12040784582043672,0.001,0.1044750084491973,9.32846060191387,1.4853818057416117,0.008072370644525602,41.43943591370661,4.31207913414015,0.023710517421897587,0.14896043292992464,0.06814474128905121,1
2.676245427371145,26.73007316206168,0.03774969515807634,2.8264737835945652,0.005549939031615268,4.333045116604701,0.20600487747077856,1.4092295755911148,1.022515242096183,0.46101097430925175,0.17039740588138896,0.036853231324390785,11.150770424408885,1.211528655140824,0.0066750914525770975,14.565054871546259,6.367028045456977,0.05225030484192366,0.07025274357731294,0.06424786610653438,1
0.23031190662077378,24.676181063592498,0.04246101167240328,0.6520159792704339,0.027845188066072675,1.4631190662077378,0.14861924773570928,0.6339863034824852,1.0460022827529192,0.035077976655193445,0.004169265888506448,0.0632772918293177,3.6590642801376787,1.2664815564486753,0.007169265888506448,2.6657702724843153,6.007440103840189,0.02830734111493552,0.07430962386785464,0.08584632944253225,1
3.938904297126586,21.519492852434812,0.03987825523628735,2.8981738285443104,0.005939127618143675,5.640260418902988,0.08900911251473609,0.3490260418902988,1.4175820341013097,0.7095130209451493,0.7095130209451493,0.06107304685822759,17.80278320018983,1.046208982949345,0.003963476570886205,6.902052731607552,2.8663984452153084,0.049878255236287354,0.46036523429113796,0.0304869790548506,1
0.40040929326143104,27.42398345005076,0.026747931256345052,1.5725295983756666,0.0029756206230964846,6.744793125634505,0.5687810311548243,1.3517848506598855,0.96,0.44187205587564193,0.2738485675926501,0.07530954801903762,14.944318904505112,1.3578058560786836,0.003699172502538021,8.786025460888357,2.4282934436167536,0.019756206230964846,0.35845448763959115,0.013252068743654949,1
0.7337588228022146,9.313536176953267,0.04491402098073091,2.2752094289665563,0.002339065267951273,6.787495571277963,0.37405423078803995,0.8746186129949055,0.8,0.8055533450436326,0.8055533450436326,0.1125454149141971,18.457887995446292,1.8984523776531563,0.0018476631698781823,27.733439160770764,6.114274696917829,0.05,0.08847663169878182,0.011867284378294552,1
1.6439121946854587,23.962157610355455,0.026006345912810154,0.9061967232971149,0.004600634591281016,2.3242157610355454,0.14415230190744374,0.7732638741140219,1.155911157220658,0.367511364713618,0.3344764621931621,0.053629191198926715,2.281713396458742,1.640158647820254,0.008399365408718985,4.298336333378938,7.05242517615828,0.05194923269751875,0.14396192452313905,0.09,1
0.3336787403232212,13.64,0.16158031491919472,0.6107901574595973,0.021777854284094046,3.182444979988658,0.11,1.14,0.36,0.0025680117436913995,0.00015803149191947075,0.071,19.290987696824494,1.9977525593762409,0.004,17.270592618094696,2.18,0.04,0.01,0.02,1
0.123582596810594,3.4677148671151903,0.09255899772185287,0.5938185876980056,0.04114169172344269,5.508818101743026,0.05751966590728429,0.43626007593113164,0.4102359908874114,0.42196853454834515,0.003948820045562943,0.008795280182251772,17.02586578587549,1.67263766135099,0.0026496066818543144,42.71543362187021,3.443385451782772,0.027519665907284288,0.02401573272582743,0.01,1
0.07930696086496565,23.506863952285833,0.09815189563990842,1.176139217299313,0.05884493477494275,0.3523101304501145,0.04930696086496565,0.02,0.6496361088259731,0.0,0.006838290868491986,0.11012879433540726,9.879240521800456,0.7166993783053319,0.001,0.44448738277121347,1.569142386884462,0.031386078270068694,0.03161709131508014,0.050693039135034354,1
0.21724033213400462,21.105052305194423,0.47023351526878404,0.9545852746568548,0.07126489838543766,2.00943443269636,0.2890780861704105,0.05344806642680093,1.1014935547560032,0.3813767971216111,0.08488020555422138,0.09239029497188225,7.099625432605731,1.973454140049574,0.0008850644524399692,22.217123574499613,4.8413646498760645,0.057701289048799384,0.08367550807281166,0.011149355475600307,1
0.32880783240517114,22.335430985709774,0.49671530055689733,0.4931522363770106,0.02773046650520118,1.6167748127876436,0.5617085812545974,1.2603244383629302,1.3043444039718395,0.5904569014290224,0.5904569014290224,0.11629602610801724,12.770543290868968,1.7636820886413789,0.008605298522643683,11.353225187212356,0.629721635263216,0.02901324630660921,0.014801305400861858,0.02901324630660921,1
3.8995191762610917,13.73735321707686,0.03,0.620804252318146,0.0018378723562202843,2.138391495363708,0.25271064193066534,1.0353957402583205,0.4461872207749612,0.008378723562202843,0.0058651064935419895,0.16162766233854975,11.032076556573696,1.2881063821889858,0.0036485105751188633,5.694902144717907,2.9706340853569704,0.03513617068660853,0.11269787012916022,0.04486382931339147,1
0.04967113045257969,20.695822173868553,0.44281360894926064,3.422862347941768,0.09004627831248112,4.155773434876044,0.71,0.44733260802826136,0.63,0.45,0.006,0.142,7.002107130861913,1.6645066956788694,0.007,46.648306913270396,1.77,0.06,0.03,0.01,1
1.2711589692938614,21.690055300235304,0.3288951631176748,3.4502765011765235,0.0225082950352957,6.062707375882392,0.18317684397059814,0.6320167068529683,1.2442816808529233,0.7650276501176524,0.7650276501176524,0.05274585248235215,17.652430874705868,1.3288951631176749,0.005375691252941309,8.121243671382471,3.8561054207942096,0.0637569125294131,0.19861866194115138,0.009364631205880372,1
1.8307201866370695,19.024989240859274,0.02840448423703673,0.7798663757926287,0.008361793694814693,2.692785644385159,0.19370852459261234,0.6758645699851673,1.0544932660740407,0.79,0.79,0.11519103152592654,10.66067263555551,1.402652020177788,0.007680896847407347,26.348201790666653,2.61840899875569,0.01680896847407347,0.060741704918522474,0.04319103152592653,1
0.06056573868397658,5.586788864207719,0.08849136350939578,0.8611314773679531,0.010942897806627635,0.010377159122651055,0.04018857956132553,0.03943426131602342,1.3301938628110728,0.0,0.0030188579561325527,0.0949622840877349,1.8926453971083044,0.17773176201434662,0.0010565738683976581,0.8624409677977377,1.406422271584562,0.010377159122651055,0.02075431824530211,0.06962284087734895,1
0.5753551961965886,10.725506519712367,0.02343421567718549,3.0266120095085283,0.004656578432281452,4.611757009044989,0.6582597795685503,0.5083354413264395,0.9491677206632197,0.0,0.0,0.060034887221727035,9.16299703374339,1.5942664950139658,0.006664144608070363,17.82485500046354,0.9614375733998932,0.023358553919296372,0.25924338242110884,0.06656578432281451,1
0.07250402147337281,13.81377211810355,0.03416800715779093,0.7382877566351083,0.03749597852662719,0.05416800715779094,0.028747989263313598,0.47253619326035534,0.9070357458984217,0.056672028631163746,0.0018747989263313597,0.1165896336416174,9.309304737252466,0.12831992842209064,0.004416800715779094,0.5600321717869825,0.11207596063214985,0.05125201073668641,0.04749597852662719,0.025831992842209064,1
0.04535238591662494,10.167923833103968,0.06302857887493742,1.0366474837719706,0.07070477183324987,0.6566093351682523,0.08838096479156235,0.09,1.166628735248623,0.0,0.0,0.0300495280291312,3.588267170537431,0.0,0.005302857887493741,0.008838096479156234,0.0,0.017676192958312468,0.017676192958312468,0.0,1
0.14409479557017751,24.32696282603319,0.02710752787256279,1.365431226578935,0.0047375464697856666,3.673967472546325,0.5581105948318738,1.0575882902656146,0.3890278809405392,0.09467193308723208,0.008,0.17093438661744642,16.43630018597223,1.7295808550999079,0.003664033456383958,15.325540892480527,0.3669804831554504,0.048031598523392505,0.05729646838937541,0.02,1
0.45637389317409627,21.310865784376038,0.01295483036594712,2.9436762512325965,0.003409033926810576,0.6342973832858603,0.42157466914101416,0.36661854549687056,1.0393036513366969,0.6084002586556393,0.4934573574202963,0.15759096607318943,9.859448014846084,1.401380161224933,0.001181932146378848,22.810476768543875,6.581806785362115,0.03409033926810576,0.4111355089021586,0.02295483036594712,1
0.11937558124598902,16.707886276172186,0.05518732562620331,1.5409412780989284,0.033337186127165935,0.5985684868336867,0.1876272087347582,0.1491258137443846,1.1153122093770056,0.28144081310213725,0.2834657898522977,0.07265032549775384,9.46925999743101,0.7160037199743297,0.00555619768786099,6.889299189466852,2.097550816955621,0.0298751162491978,0.0603746512524066,0.0251873256262033,1
